Instance,Terminal,Layer,X location,Y location,Voltage
_3479_,VSS,Metal1,37.2850,219.4920,0.000007
_3478_,VSS,Metal1,54.6850,219.0850,0.000011
_3477_,VSS,Metal1,51.6850,218.9870,0.000011
_3476_,VSS,Metal1,73.8850,219.0850,0.000009
_3475_,VSS,Metal1,70.8850,218.9870,0.000009
_3474_,VSS,Metal1,93.6350,234.2050,0.000006
_3473_,VSS,Metal1,88.6450,226.5470,0.000005
_3472_,VSS,Metal1,97.9550,151.0450,0.000005
_3471_,VSS,Metal1,99.9950,159.0120,0.000009
_3470_,VSS,Metal1,49.9550,196.4050,0.000012
_3469_,VSS,Metal1,58.4050,196.3070,0.000012
_3468_,VSS,Metal1,42.7550,241.7650,0.000011
_3467_,VSS,Metal1,50.0750,241.6670,0.000011
_3466_,VSS,Metal1,32.1250,242.0750,0.000007
_3465_,VSS,Metal1,36.3250,241.6670,0.000010
_3464_,VSS,Metal1,22.5250,226.9550,0.000002
_3463_,VSS,Metal1,30.0850,234.1070,0.000003
_3462_,VSS,Metal1,61.4050,234.2050,0.000008
_3461_,VSS,Metal1,58.4050,234.1070,0.000008
_3460_,VSS,Metal1,80.6050,234.2050,0.000008
_3459_,VSS,Metal1,77.6050,234.1070,0.000008
_3458_,VSS,Metal1,84.9250,211.8350,0.000031
_3457_,VSS,Metal1,87.5150,211.9320,0.000029
_3456_,VSS,Metal1,74.8450,196.7150,0.000013
_3455_,VSS,Metal1,77.6050,203.8670,0.000024
_3454_,VSS,Metal1,70.5250,173.7250,0.000010
_3453_,VSS,Metal1,74.7250,181.1870,0.000006
_3452_,VSS,Metal1,79.1650,158.6050,0.000019
_3451_,VSS,Metal1,79.0450,159.0120,0.000019
_3450_,VSS,Metal1,92.1250,166.4750,0.000007
_3449_,VSS,Metal1,91.0450,166.0670,0.000007
_3448_,VSS,Metal1,100.2850,174.0350,0.000003
_3447_,VSS,Metal1,97.7650,181.1870,0.000004
_3446_,VSS,Metal1,104.6050,189.1550,0.000002
_3445_,VSS,Metal1,107.6750,188.7470,0.000010
_3444_,VSS,Metal1,109.9550,219.0850,0.000003
_3443_,VSS,Metal1,112.1650,211.9320,0.000007
_3442_,VSS,Metal1,122.4350,211.5250,0.000013
_3441_,VSS,Metal1,120.3250,211.9320,0.000010
_3440_,VSS,Metal1,87.3950,196.7150,0.000010
_3439_,VSS,Metal1,89.6050,196.8120,0.000008
_3438_,VSS,Metal1,114.6850,174.0350,0.000034
_3437_,VSS,Metal1,118.2350,181.1870,0.000004
_3436_,VSS,Metal1,105.1550,158.6050,0.000011
_3435_,VSS,Metal1,107.3650,158.5070,0.000011
_3434_,VSS,Metal1,124.3550,166.1650,0.000008
_3433_,VSS,Metal1,121.7650,159.0120,0.000017
_3432_,VSS,Metal1,125.3150,181.2850,0.000015
_3431_,VSS,Metal1,122.7250,181.1870,0.000014
_3430_,VSS,Metal1,120.5150,196.7150,0.000011
_3429_,VSS,Metal1,120.8050,189.2520,0.000026
_3428_,VSS,Metal1,120.9250,226.9550,0.000002
_3427_,VSS,Metal1,117.9250,227.0520,0.000002
_3426_,VSS,Metal1,45.0380,159.4440,0.000021
_3425_,VSS,Metal1,46.4050,143.8920,0.000005
_3424_,VSS,Metal1,33.8560,143.8560,0.000004
_3423_,VSS,Metal1,41.1370,158.9930,0.000021
_3422_,VSS,Metal1,51.3270,158.4900,0.000022
_3421_,VSS,Metal1,50.5550,143.8920,0.000004
_3420_,VSS,Metal1,51.3250,128.2670,0.000023
_3419_,VSS,Metal1,38.0560,113.6760,0.000016
_3418_,VSS,Metal1,78.2050,120.8050,0.000004
_3417_,VSS,Metal1,66.8560,121.2360,0.000009
_3416_,VSS,Metal1,97.7830,120.6830,0.000002
_3415_,VSS,Metal1,101.7060,113.0700,0.000003
_3414_,VSS,Metal1,72.8780,121.6440,0.000008
_3413_,VSS,Metal1,75.3670,121.2460,0.000004
_3412_,VSS,Metal1,99.3950,113.6520,0.000007
_3411_,VSS,Metal1,105.4630,113.1230,0.000009
_3410_,VSS,Metal1,46.8850,143.3870,0.000005
_3409_,VSS,Metal1,49.4070,159.0290,0.000022
_3408_,VSS,Metal1,49.5950,150.9470,0.000014
_3407_,VSS,Metal1,55.1480,128.3400,0.000026
_3406_,VSS,Metal1,57.6350,121.2120,0.000003
_3405_,VSS,Metal1,60.2250,106.1410,0.000039
_3404_,VSS,Metal1,69.5650,121.1150,0.000009
_3403_,VSS,Metal1,72.9250,120.8050,0.000008
_3402_,VSS,Metal1,81.7360,121.2360,0.000003
_3401_,VSS,Metal1,44.6470,135.7930,0.000004
_3400_,VSS,Metal1,67.6260,105.5100,0.000027
_3399_,VSS,Metal1,69.7550,98.5320,0.000008
_3398_,VSS,Metal1,111.8320,106.1260,0.000019
_3397_,VSS,Metal1,113.3150,113.1470,0.000023
_3396_,VSS,Metal1,85.5760,121.2360,0.000003
_3395_,VSS,Metal1,44.8650,143.3760,0.000005
_3394_,VSS,Metal1,34.5400,143.3500,0.000004
_3393_,VSS,Metal1,45.2560,136.3560,0.000004
_3392_,VSS,Metal1,38.6530,159.0700,0.000003
_3391_,VSS,Metal1,43.1650,113.5550,0.000018
_3390_,VSS,Metal1,31.8160,113.6760,0.000007
_3389_,VSS,Metal1,28.0950,128.7830,0.000005
_3388_,VSS,Metal1,47.1760,113.6760,0.000018
_3387_,VSS,Metal1,56.8930,106.1500,0.000040
_3386_,VSS,Metal1,89.2450,105.6850,0.000021
_3385_,VSS,Metal1,100.7920,105.5530,0.000019
_3384_,VSS,Metal1,105.5460,106.1700,0.000019
_3383_,VSS,Metal1,64.8530,105.5100,0.000034
_3382_,VSS,Metal1,50.1730,113.7100,0.000018
_3381_,VSS,Metal1,69.7550,113.1470,0.000010
_3380_,VSS,Metal1,80.1250,113.2450,0.000008
_3379_,VSS,Metal1,31.2350,151.0450,0.000011
_3378_,VSS,Metal1,27.6160,143.4230,0.000002
_3377_,VSS,Metal1,26.8800,150.9060,0.000002
_3376_,VSS,Metal1,24.4260,150.8700,0.000002
_3375_,VSS,Metal1,31.7330,136.4100,0.000004
_3374_,VSS,Metal1,29.7950,143.7950,0.000003
_3373_,VSS,Metal1,25.0130,136.4100,0.000000
_3372_,VSS,Metal1,43.3100,136.3270,0.000004
_3371_,VSS,Metal1,44.1800,143.9300,0.000005
_3370_,VSS,Metal1,110.8470,241.6500,0.000006
_3369_,VSS,Metal1,106.5270,150.9300,0.000005
_3368_,VSS,Metal1,91.6470,256.7700,0.000010
_3367_,VSS,Metal1,45.6320,249.7490,0.000014
_3366_,VSS,Metal1,38.8470,256.7700,0.000007
_3365_,VSS,Metal1,58.5270,234.6290,0.000008
_3364_,VSS,Metal1,85.8870,241.6500,0.000006
_3363_,VSS,Metal1,98.3670,241.6500,0.000004
_3362_,VSS,Metal1,23.5730,173.5500,0.000004
_3361_,VSS,Metal1,26.0000,188.6660,0.000001
_3360_,VSS,Metal1,28.7920,174.0470,0.000003
_3359_,VSS,Metal1,27.8900,196.3300,0.000006
_3358_,VSS,Metal1,23.1950,188.7470,0.000001
_3357_,VSS,Metal1,23.9500,196.3300,0.000003
_3356_,VSS,Metal1,19.7610,195.8750,0.000003
_3355_,VSS,Metal1,10.7860,203.8100,0.000003
_3354_,VSS,Metal1,17.7250,196.4050,0.000003
_3353_,VSS,Metal1,12.5330,196.8900,0.000003
_3352_,VSS,Metal1,26.8450,189.1550,0.000001
_3351_,VSS,Metal1,22.6100,189.2300,0.000001
_3350_,VSS,Metal1,19.5430,181.1630,0.000007
_3349_,VSS,Metal1,19.3420,181.6730,0.000007
_3348_,VSS,Metal1,24.3370,166.5530,0.000006
_3347_,VSS,Metal1,21.8260,166.0100,0.000008
_3346_,VSS,Metal1,15.1330,166.0100,0.000020
_3345_,VSS,Metal1,17.5330,166.0100,0.000010
_3344_,VSS,Metal1,21.8530,150.8900,0.000003
_3343_,VSS,Metal1,18.4660,143.3300,0.000004
_3342_,VSS,Metal1,24.4720,143.4720,0.000002
_3341_,VSS,Metal1,68.1600,136.3730,0.000002
_3340_,VSS,Metal1,75.6130,128.2100,0.000079
_3339_,VSS,Metal1,69.8550,128.2560,0.000079
_3338_,VSS,Metal1,68.1950,120.8050,0.000009
_3337_,VSS,Metal1,79.1920,121.2460,0.000004
_3336_,VSS,Metal1,80.5860,120.6300,0.000003
_3335_,VSS,Metal1,112.2850,120.8050,0.000014
_3334_,VSS,Metal1,117.2750,113.1470,0.000026
_3333_,VSS,Metal1,72.9250,128.3650,0.000079
_3332_,VSS,Metal1,70.3050,120.6960,0.000009
_3331_,VSS,Metal1,99.0500,128.2660,0.000044
_3330_,VSS,Metal1,96.5310,121.1400,0.000002
_3329_,VSS,Metal1,102.2900,128.2900,0.000001
_3328_,VSS,Metal1,98.4530,105.5100,0.000019
_3327_,VSS,Metal1,65.9850,135.8160,0.000002
_3326_,VSS,Metal1,64.7010,113.6470,0.000012
_3325_,VSS,Metal1,70.2350,105.5870,0.000025
_3324_,VSS,Metal1,100.5750,98.5430,0.000002
_3323_,VSS,Metal1,83.0930,105.5100,0.000023
_3322_,VSS,Metal1,60.4260,113.7300,0.000016
_3321_,VSS,Metal1,40.4560,113.6760,0.000016
_3320_,VSS,Metal1,98.3650,128.6750,0.000044
_3319_,VSS,Metal1,98.8450,121.2120,0.000002
_3318_,VSS,Metal1,93.6530,128.1900,0.000047
_3317_,VSS,Metal1,105.7360,121.2360,0.000002
_3316_,VSS,Metal1,108.4280,121.1400,0.000002
_3315_,VSS,Metal1,135.5850,105.5380,0.000018
_3314_,VSS,Metal1,132.3430,105.5630,0.000019
_3313_,VSS,Metal1,95.9650,128.6750,0.000047
_3312_,VSS,Metal1,91.4250,128.2560,0.000048
_3311_,VSS,Metal1,95.8570,128.2860,0.000047
_3310_,VSS,Metal1,101.1430,128.7960,0.000001
_3309_,VSS,Metal1,110.3460,121.2900,0.000011
_3308_,VSS,Metal1,89.5050,128.2560,0.000048
_3307_,VSS,Metal1,18.4650,151.4630,0.000004
_3306_,VSS,Metal1,21.9370,151.4330,0.000003
_3305_,VSS,Metal1,42.0160,166.5360,0.000012
_3304_,VSS,Metal1,35.1760,166.5960,0.000006
_3303_,VSS,Metal1,136.7670,211.9490,0.000014
_3302_,VSS,Metal1,126.2070,189.2690,0.000028
_3301_,VSS,Metal1,129.0870,159.0290,0.000019
_3300_,VSS,Metal1,125.2470,151.4690,0.000027
_3299_,VSS,Metal1,143.4870,188.7300,0.000029
_3298_,VSS,Metal1,143.4870,181.7090,0.000014
_3297_,VSS,Metal1,129.5670,234.6290,0.000018
_3296_,VSS,Metal1,139.6470,234.0900,0.000018
_3295_,VSS,Metal1,429.4570,385.7930,0.000020
_3294_,VSS,Metal1,435.2100,392.8480,0.000007
_3293_,VSS,Metal1,308.9830,438.7560,0.000015
_3292_,VSS,Metal1,305.5060,445.7300,0.000021
_3291_,VSS,Metal1,305.2600,453.3100,0.000005
_3290_,VSS,Metal1,52.2380,430.2350,0.000009
_3289_,VSS,Metal1,46.1330,416.1300,0.000009
_3288_,VSS,Metal1,50.7100,416.0530,0.000010
_3287_,VSS,Metal1,48.2530,407.9300,0.000004
_3286_,VSS,Metal1,52.6500,407.9680,0.000004
_3285_,VSS,Metal1,58.5070,408.0600,0.000006
_3284_,VSS,Metal1,72.7060,415.4900,0.000006
_3283_,VSS,Metal1,68.2130,408.5700,0.000007
_3282_,VSS,Metal1,75.3250,415.6450,0.000006
_3281_,VSS,Metal1,74.9330,416.1300,0.000006
_3280_,VSS,Metal1,78.6390,416.1330,0.000004
_3279_,VSS,Metal1,80.1800,400.3900,0.000002
_3278_,VSS,Metal1,82.2350,416.0520,0.000004
_3277_,VSS,Metal1,88.2850,408.3950,0.000006
_3276_,VSS,Metal1,97.0130,401.0100,0.000003
_3275_,VSS,Metal1,97.8390,407.9060,0.000005
_3274_,VSS,Metal1,95.2930,423.6700,0.000007
_3273_,VSS,Metal1,103.7320,430.7400,0.000004
_3272_,VSS,Metal1,91.2530,445.7100,0.000011
_3271_,VSS,Metal1,102.2200,438.1900,0.000009
_3270_,VSS,Metal1,96.9950,438.3250,0.000003
_3269_,VSS,Metal1,91.7330,438.8100,0.000007
_3268_,VSS,Metal1,94.8900,438.7510,0.000004
_3267_,VSS,Metal1,75.6130,423.6700,0.000014
_3266_,VSS,Metal1,78.0130,423.6700,0.000014
_3265_,VSS,Metal1,81.0670,431.1000,0.000017
_3264_,VSS,Metal1,67.2530,453.2700,0.000002
_3263_,VSS,Metal1,72.8100,438.2080,0.000009
_3262_,VSS,Metal1,61.9730,438.8100,0.000009
_3261_,VSS,Metal1,69.1400,438.1900,0.000009
_3260_,VSS,Metal1,76.3550,453.4450,0.000002
_3259_,VSS,Metal1,64.3730,438.8100,0.000009
_3258_,VSS,Metal1,60.5600,445.7060,0.000021
_3257_,VSS,Metal1,34.3330,438.7900,0.000005
_3256_,VSS,Metal1,47.1820,453.3660,0.000001
_3255_,VSS,Metal1,41.1980,446.7240,0.000012
_3254_,VSS,Metal1,42.0130,438.1700,0.000008
_3253_,VSS,Metal1,44.4900,446.3110,0.000012
_3252_,VSS,Metal1,22.8130,438.7900,0.000001
_3251_,VSS,Metal1,27.6900,438.2080,0.000003
_3250_,VSS,Metal1,24.7330,423.6700,0.000002
_3249_,VSS,Metal1,28.1700,430.6480,0.000001
_3248_,VSS,Metal1,21.3460,408.5500,0.000001
_3247_,VSS,Metal1,26.4530,407.9100,0.000001
_3246_,VSS,Metal1,24.9950,415.6450,0.000003
_3245_,VSS,Metal1,15.2780,424.0440,0.000002
_3244_,VSS,Metal1,18.5700,423.6310,0.000002
_3243_,VSS,Metal1,15.6150,408.5030,0.000001
_3242_,VSS,Metal1,58.3050,416.0630,0.000010
_3241_,VSS,Metal1,31.6260,415.4700,0.000008
_3240_,VSS,Metal1,11.9470,423.5400,0.000003
_3239_,VSS,Metal1,142.4780,415.1150,0.000014
_3238_,VSS,Metal1,136.0660,393.4300,0.000018
_3237_,VSS,Metal1,144.7330,408.5500,0.000011
_3236_,VSS,Metal1,135.3250,408.0850,0.000011
_3235_,VSS,Metal1,138.2750,393.2750,0.000019
_3234_,VSS,Metal1,135.4400,400.3460,0.000031
_3233_,VSS,Metal1,138.9730,415.4900,0.000014
_3232_,VSS,Metal1,144.5330,415.4700,0.000014
_3231_,VSS,Metal1,151.2350,415.9550,0.000014
_3230_,VSS,Metal1,136.8530,423.6900,0.000007
_3229_,VSS,Metal1,143.4390,430.5860,0.000004
_3228_,VSS,Metal1,136.3710,445.8600,0.000027
_3227_,VSS,Metal1,139.4530,438.7900,0.000011
_3226_,VSS,Metal1,150.2050,438.3250,0.000011
_3225_,VSS,Metal1,138.7730,446.3700,0.000027
_3224_,VSS,Metal1,147.2790,446.3730,0.000028
_3223_,VSS,Metal1,117.6530,446.3700,0.000013
_3222_,VSS,Metal1,124.1700,453.3280,0.000002
_3221_,VSS,Metal1,116.2130,445.7100,0.000013
_3220_,VSS,Metal1,119.9800,446.3300,0.000026
_3219_,VSS,Metal1,115.6450,438.6350,0.000010
_3218_,VSS,Metal1,113.3330,438.8100,0.000010
_3217_,VSS,Metal1,123.2790,431.2530,0.000004
_3216_,VSS,Metal1,111.3250,408.3950,0.000009
_3215_,VSS,Metal1,113.9090,408.5110,0.000009
_3214_,VSS,Metal1,107.0930,400.3500,0.000016
_3213_,VSS,Metal1,115.5300,407.9680,0.000009
_3212_,VSS,Metal1,104.6930,393.4500,0.000008
_3211_,VSS,Metal1,109.9000,400.9700,0.000024
_3210_,VSS,Metal1,107.0050,393.2750,0.000012
_3209_,VSS,Metal1,111.4130,385.8900,0.000016
_3208_,VSS,Metal1,114.1590,385.2260,0.000016
_3207_,VSS,Metal1,111.8050,355.1650,0.000004
_3206_,VSS,Metal1,113.6100,370.1680,0.000014
_3205_,VSS,Metal1,104.1250,362.7250,0.000005
_3204_,VSS,Metal1,109.7700,370.1680,0.000014
_3203_,VSS,Metal1,112.2850,377.8450,0.000008
_3202_,VSS,Metal1,117.4500,370.1680,0.000014
_3201_,VSS,Metal1,131.5550,370.5950,0.000020
_3200_,VSS,Metal1,140.4900,370.1680,0.000027
_3199_,VSS,Metal1,138.4930,378.3100,0.000013
_3198_,VSS,Metal1,143.4660,385.2300,0.000010
_3197_,VSS,Metal1,134.3650,370.5950,0.000020
_3196_,VSS,Metal1,132.0350,363.0350,0.000026
_3195_,VSS,Metal1,136.2390,370.1060,0.000026
_3194_,VSS,Metal1,133.8850,355.4750,0.000004
_3193_,VSS,Metal1,138.6680,392.9400,0.000019
_3192_,VSS,Metal1,138.3820,385.3260,0.000011
_3191_,VSS,Metal1,338.3650,438.6350,0.000017
_3190_,VSS,Metal1,337.1860,445.7300,0.000044
_3189_,VSS,Metal1,335.9460,438.8100,0.000016
_3188_,VSS,Metal1,347.9650,453.4450,0.000027
_3187_,VSS,Metal1,343.2350,438.3250,0.000030
_3186_,VSS,Metal1,348.8790,431.2530,0.000012
_3185_,VSS,Metal1,359.5400,438.1900,0.000043
_3184_,VSS,Metal1,369.2750,438.2270,0.000050
_3183_,VSS,Metal1,375.3250,453.4450,0.000024
_3182_,VSS,Metal1,377.3330,430.5900,0.000014
_3181_,VSS,Metal1,372.5600,438.1460,0.000050
_3180_,VSS,Metal1,368.5870,445.8600,0.000047
_3179_,VSS,Metal1,371.2930,431.2300,0.000012
_3178_,VSS,Metal1,379.6450,453.4450,0.000024
_3177_,VSS,Metal1,392.1060,445.7100,0.000027
_3176_,VSS,Metal1,386.9600,438.8130,0.000028
_3175_,VSS,Metal1,396.5330,438.8100,0.000028
_3174_,VSS,Metal1,408.8100,438.2080,0.000013
_3173_,VSS,Metal1,397.0130,445.7100,0.000023
_3172_,VSS,Metal1,398.9000,445.7500,0.000023
_3171_,VSS,Metal1,405.5650,438.3250,0.000011
_3170_,VSS,Metal1,398.4530,431.2500,0.000005
_3169_,VSS,Metal1,403.5990,430.5860,0.000004
_3168_,VSS,Metal1,377.2450,415.6450,0.000044
_3167_,VSS,Metal1,393.4500,423.0880,0.000023
_3166_,VSS,Metal1,399.8930,416.1300,0.000028
_3165_,VSS,Metal1,406.5800,415.5100,0.000004
_3164_,VSS,Metal1,397.4750,415.9550,0.000030
_3163_,VSS,Metal1,394.6130,407.9100,0.000022
_3162_,VSS,Metal1,394.7090,415.5280,0.000042
_3161_,VSS,Metal1,382.8130,400.3700,0.000014
_3160_,VSS,Metal1,383.5720,408.4200,0.000036
_3159_,VSS,Metal1,351.8750,423.5150,0.000024
_3158_,VSS,Metal1,357.7490,407.9680,0.000054
_3157_,VSS,Metal1,350.4350,408.0850,0.000051
_3156_,VSS,Metal1,365.1990,408.5730,0.000053
_3155_,VSS,Metal1,346.0450,415.9550,0.000028
_3154_,VSS,Metal1,346.4790,415.4660,0.000028
_3153_,VSS,Metal1,323.9650,430.7650,0.000016
_3152_,VSS,Metal1,320.3090,431.1910,0.000028
_3151_,VSS,Metal1,332.3860,431.2300,0.000010
_3150_,VSS,Metal1,322.1330,438.8100,0.000011
_3149_,VSS,Metal1,334.0450,430.7650,0.000011
_3148_,VSS,Metal1,318.6850,415.9550,0.000012
_3147_,VSS,Metal1,329.6790,423.6930,0.000007
_3146_,VSS,Metal1,319.6450,423.2050,0.000006
_3145_,VSS,Metal1,375.4120,415.9800,0.000044
_3144_,VSS,Metal1,328.6570,438.7130,0.000009
_3143_,VSS,Metal1,205.9550,242.0750,0.000025
_3142_,VSS,Metal1,213.8250,241.6560,0.000029
_3141_,VSS,Metal1,276.0350,181.2850,0.000020
_3140_,VSS,Metal1,282.9450,174.1430,0.000015
_3139_,VSS,Metal1,280.3550,120.8050,0.000010
_3138_,VSS,Metal1,284.8650,98.5430,0.000010
_3137_,VSS,Metal1,146.9150,211.5250,0.000013
_3136_,VSS,Metal1,154.7850,211.9430,0.000012
_3135_,VSS,Metal1,266.4350,211.8350,0.000010
_3134_,VSS,Metal1,272.8650,211.9430,0.000011
_3133_,VSS,Metal1,261.1550,113.5550,0.000024
_3132_,VSS,Metal1,268.5450,113.1360,0.000026
_3131_,VSS,Metal1,133.4750,332.7950,0.000015
_3130_,VSS,Metal1,139.9050,332.9030,0.000015
_3129_,VSS,Metal1,158.9150,309.8050,0.000010
_3128_,VSS,Metal1,158.6250,310.2230,0.000010
_3127_,VSS,Metal1,212.6070,211.4100,0.000036
_3126_,VSS,Metal1,277.4070,264.8690,0.000028
_3125_,VSS,Metal1,278.4320,106.1090,0.000019
_3124_,VSS,Metal1,150.2070,143.9090,0.000011
_3123_,VSS,Metal1,275.9670,189.2690,0.000019
_3122_,VSS,Metal1,258.2720,98.5490,0.000002
_3121_,VSS,Metal1,141.0870,332.3700,0.000015
_3120_,VSS,Metal1,155.5520,310.2290,0.000010
_3119_,VSS,Metal1,125.2470,340.4690,0.000010
_3118_,VSS,Metal1,127.2320,128.7890,0.000001
_3117_,VSS,Metal1,148.2870,264.8690,0.000008
_3116_,VSS,Metal1,129.1520,143.3700,0.000005
_3115_,VSS,Metal1,145.8870,257.3090,0.000009
_3114_,VSS,Metal1,141.5670,211.4100,0.000013
_3113_,VSS,Metal1,140.6070,173.6100,0.000030
_3112_,VSS,Metal1,136.2870,241.6500,0.000010
_3111_,VSS,Metal1,286.0270,377.8200,0.000066
_3110_,VSS,Metal1,251.9670,242.1890,0.000010
_3109_,VSS,Metal1,284.1270,166.5890,0.000042
_3108_,VSS,Metal1,299.4870,90.4500,0.000014
_3107_,VSS,Metal1,163.6470,211.4100,0.000011
_3106_,VSS,Metal1,279.8070,211.9490,0.000015
_3105_,VSS,Metal1,278.3670,113.6690,0.000026
_3104_,VSS,Metal1,147.8070,340.4690,0.000011
_3103_,VSS,Metal1,271.6470,317.7890,0.000010
_3102_,VSS,Metal1,239.4870,196.8290,0.000007
_3101_,VSS,Metal1,296.1270,264.8690,0.000035
_3100_,VSS,Metal1,294.6870,90.4500,0.000014
_3099_,VSS,Metal1,174.6870,135.8100,0.000003
_3098_,VSS,Metal1,293.7270,189.2690,0.000022
_3097_,VSS,Metal1,265.8870,98.0100,0.000008
_3096_,VSS,Metal1,225.0870,332.3700,0.000010
_3095_,VSS,Metal1,165.5670,309.6900,0.000010
_3094_,VSS,Metal1,150.2070,348.0290,0.000008
_3093_,VSS,Metal1,208.7670,98.0100,0.000013
_3092_,VSS,Metal1,156.9270,264.8690,0.000007
_3091_,VSS,Metal1,178.5270,136.3490,0.000005
_3090_,VSS,Metal1,161.7270,264.8690,0.000007
_3089_,VSS,Metal1,156.4470,203.8500,0.000020
_3088_,VSS,Metal1,154.1120,166.5890,0.000010
_3087_,VSS,Metal1,154.1120,241.6500,0.000007
_3086_,VSS,Metal1,299.4870,370.7090,0.000030
_3085_,VSS,Metal1,353.7270,241.6500,0.000028
_3084_,VSS,Metal1,384.4470,136.3490,0.000010
_3083_,VSS,Metal1,375.8070,82.8900,0.000016
_3082_,VSS,Metal1,278.3670,196.8290,0.000027
_3081_,VSS,Metal1,344.6720,226.5300,0.000003
_3080_,VSS,Metal1,373.9520,121.2290,0.000017
_3079_,VSS,Metal1,262.0470,324.8100,0.000014
_3078_,VSS,Metal1,357.1520,302.6690,0.000022
_3077_,VSS,Metal1,386.3670,159.0290,0.000041
_3076_,VSS,Metal1,365.2470,271.8900,0.000035
_3075_,VSS,Metal1,379.6470,75.8690,0.000052
_3074_,VSS,Metal1,385.8870,83.4290,0.000016
_3073_,VSS,Metal1,373.4070,166.0500,0.000025
_3072_,VSS,Metal1,361.4070,83.4290,0.000016
_3071_,VSS,Metal1,282.2750,309.8050,0.000011
_3070_,VSS,Metal1,288.7050,302.1360,0.000019
_3069_,VSS,Metal1,282.7520,295.1090,0.000043
_3068_,VSS,Metal1,286.1150,347.9150,0.000013
_3067_,VSS,Metal1,291.1050,340.4630,0.000008
_3066_,VSS,Metal1,259.7120,83.4290,0.000012
_3065_,VSS,Metal1,351.3270,264.8690,0.000034
_3064_,VSS,Metal1,267.8070,128.2500,0.000015
_3063_,VSS,Metal1,348.4470,249.7490,0.000016
_3062_,VSS,Metal1,264.9270,196.2900,0.000027
_3061_,VSS,Metal1,354.2070,159.0290,0.000056
_3060_,VSS,Metal1,263.0070,226.5300,0.000018
_3059_,VSS,Metal1,363.3270,377.7300,0.000080
_3058_,VSS,Metal1,371.9670,234.0900,0.000017
_3057_,VSS,Metal1,402.6870,135.8100,0.000007
_3056_,VSS,Metal1,395.9670,90.4500,0.000004
_3055_,VSS,Metal1,359.0070,189.2690,0.000044
_3054_,VSS,Metal1,356.1270,226.5300,0.000004
_3053_,VSS,Metal1,380.6070,135.8100,0.000012
_3052_,VSS,Metal1,355.6470,324.8100,0.000033
_3051_,VSS,Metal1,364.8320,295.1090,0.000028
_3050_,VSS,Metal1,400.7670,166.0500,0.000010
_3049_,VSS,Metal1,382.5270,257.3090,0.000017
_3048_,VSS,Metal1,398.8470,98.5490,0.000004
_3047_,VSS,Metal1,402.6870,83.4290,0.000008
_3046_,VSS,Metal1,388.7670,166.5890,0.000021
_3045_,VSS,Metal1,374.8470,105.5700,0.000053
_3044_,VSS,Metal1,356.1270,294.5700,0.000024
_3043_,VSS,Metal1,356.6070,287.0100,0.000025
_3042_,VSS,Metal1,354.2070,340.4690,0.000019
_3041_,VSS,Metal1,361.9520,90.9890,0.000004
_3040_,VSS,Metal1,366.2070,264.3300,0.000045
_3039_,VSS,Metal1,365.3120,135.8100,0.000014
_3038_,VSS,Metal1,356.1270,242.1890,0.000028
_3037_,VSS,Metal1,348.9270,196.2900,0.000012
_3036_,VSS,Metal1,365.3120,173.6100,0.000028
_3035_,VSS,Metal1,351.3920,226.5300,0.000003
_3034_,VSS,Metal1,306.2720,241.6500,0.000033
_3033_,VSS,Metal1,323.5520,135.8100,0.000006
_3032_,VSS,Metal1,321.1520,75.8690,0.000021
_3031_,VSS,Metal1,223.2320,203.8500,0.000009
_3030_,VSS,Metal1,317.7920,196.8290,0.000010
_3029_,VSS,Metal1,330.2720,113.1300,0.000011
_3028_,VSS,Metal1,201.1520,355.0500,0.000003
_3027_,VSS,Metal1,326.4320,317.7890,0.000006
_3026_,VSS,Metal1,264.5120,150.9300,0.000002
_3025_,VSS,Metal1,331.1670,272.4290,0.000030
_3024_,VSS,Metal1,325.9520,75.3300,0.000008
_3023_,VSS,Metal1,242.9120,90.9890,0.000004
_3022_,VSS,Metal1,332.6070,159.0290,0.000003
_3021_,VSS,Metal1,271.6470,75.8690,0.000011
_3020_,VSS,Metal1,250.1120,370.7090,0.000004
_3019_,VSS,Metal1,200.6720,310.2290,0.000009
_3018_,VSS,Metal1,223.7120,377.7300,0.000014
_3017_,VSS,Metal1,209.2470,83.4290,0.000019
_3016_,VSS,Metal1,269.7270,287.0100,0.000016
_3015_,VSS,Metal1,233.2470,106.1090,0.000013
_3014_,VSS,Metal1,224.1920,279.4500,0.000027
_3013_,VSS,Metal1,205.9520,181.7090,0.000051
_3012_,VSS,Metal1,202.5270,143.3700,0.000032
_3011_,VSS,Metal1,196.2870,234.0900,0.000012
_3010_,VSS,Metal1,325.9520,377.7300,0.000005
_3009_,VSS,Metal1,300.0530,378.3300,0.000065
_3008_,VSS,Metal1,308.1920,249.7490,0.000009
_3007_,VSS,Metal1,323.5520,128.7890,0.000003
_3006_,VSS,Metal1,324.9920,90.4500,0.000003
_3005_,VSS,Metal1,217.4070,211.4100,0.000037
_3004_,VSS,Metal1,311.9670,196.2900,0.000018
_3003_,VSS,Metal1,341.2470,120.6900,0.000011
_3002_,VSS,Metal1,201.6320,340.4690,0.000005
_3001_,VSS,Metal1,331.2320,317.7890,0.000006
_3000_,VSS,Metal1,260.1270,143.9090,0.000010
_2999_,VSS,Metal1,336.0320,272.4290,0.000031
